,BHK,SQUARE_FT,READY_TO_MOVE,PRICE,City
1080,3,1666.082076,1,95.0,Bangalore
1081,2,1019.974501,1,72.0,Bangalore
1082,2,1254.064097,1,81.0,Bangalore
1083,2,1289.62536,0,89.5,Bangalore
1085,4,3400.35482,1,230.0,Bangalore
1087,2,1042.011247,1,63.0,Bangalore
1090,3,1603.354711,1,130.0,Bangalore
1098,3,1180.124224,1,95.0,Bangalore
1100,3,2449.77952,1,200.0,Bangalore
1103,2,970.1202949,1,75.0,Bangalore
1104,2,1358.936484,1,92.0,Bangalore
1106,4,2710.0271,0,250.0,Bangalore
1107,3,1489.288578,1,130.0,Bangalore
1108,2,1232.156273,1,82.0,Bangalore
1115,2,1376.013905,1,95.0,Bangalore
1118,3,1563.610519,0,110.0,Bangalore
1119,2,1390.108282,1,95.0,Bangalore
1122,2,1055.081458,1,68.0,Bangalore
1123,3,1244.002133,1,70.0,Bangalore
1124,3,1525.124418,1,95.0,Bangalore
1126,4,2277.212692,0,150.0,Bangalore
1127,1,650.0847937,1,46.0,Bangalore
1128,3,1621.008267,0,100.0,Bangalore
1130,2,1294.117647,1,110.0,Bangalore
1133,4,3233.970754,1,230.0,Bangalore
1135,4,2831.010453,1,260.0,Bangalore
1136,3,1370.033628,0,110.0,Bangalore
1137,4,2512.913584,1,180.0,Bangalore
1138,1,600.0375023,1,32.0,Bangalore
1143,2,1215.121512,1,81.0,Bangalore
1144,2,1388.032079,1,90.0,Bangalore
1146,1,647.9481641,1,45.0,Bangalore
1150,3,1358.134042,1,92.0,Bangalore
1151,3,1549.780839,1,99.0,Bangalore
1153,3,2064.80305,1,130.0,Bangalore
1154,3,1733.402669,1,100.0,Bangalore
1156,4,2710.0271,0,240.0,Bangalore
1157,3,2016.129032,1,180.0,Bangalore
1158,3,1500.0,1,84.0,Bangalore
1160,2,1278.029511,1,110.0,Bangalore
1163,3,1620.482904,1,100.0,Bangalore
1164,3,2796.225096,1,160.0,Bangalore
1165,3,1824.262694,0,120.0,Bangalore
1166,3,1279.978442,1,95.0,Bangalore
1168,2,1086.125134,1,71.0,Bangalore
1170,3,2350.176263,1,160.0,Bangalore
1171,2,1216.175129,1,80.0,Bangalore
1172,3,1542.020046,1,140.0,Bangalore
1174,3,2010.050251,1,140.0,Bangalore
1178,3,1483.86299,1,120.0,Bangalore
1179,3,2048.947069,0,180.0,Bangalore
1180,3,1480.019734,1,90.0,Bangalore
1182,3,1410.177805,0,92.0,Bangalore
1188,1,665.0430873,1,35.5,Bangalore
1189,3,1750.036459,1,120.0,Bangalore
1190,3,1500.078952,0,95.0,Bangalore
1194,3,1775.147929,1,150.0,Bangalore
1195,1,785.0320555,1,60.0,Bangalore
1196,2,1000.0,1,62.0,Bangalore
1199,3,2888.567937,1,260.0,Bangalore
1201,3,1605.394124,1,100.0,Bangalore
1203,3,2400.0,1,210.0,Bangalore
1204,2,1068.12557,1,82.0,Bangalore
1207,2,1234.290844,1,110.0,Bangalore
1210,3,1575.157516,1,87.5,Bangalore
1211,3,1721.97871,1,110.0,Bangalore
1213,3,1340.206186,1,78.0,Bangalore
1215,3,1403.508772,1,120.0,Bangalore
1222,2,1752.190238,1,140.0,Bangalore
1225,2,1133.144476,0,72.0,Bangalore
1228,2,1095.092875,1,79.0,Bangalore
1229,3,1998.119417,1,170.0,Bangalore
1230,3,1463.271876,1,100.0,Bangalore
1232,2,1110.031913,1,80.0,Bangalore
1241,3,1472.537182,0,100.0,Bangalore
1243,2,1167.901545,1,93.0,Bangalore
1244,2,1275.103602,1,80.0,Bangalore
1246,3,1254.868023,1,87.0,Bangalore
1249,2,1150.086256,1,80.0,Bangalore
1253,3,1984.126984,1,150.0,Bangalore
1258,4,2819.217667,0,240.0,Bangalore
1259,3,1228.932584,1,70.0,Bangalore
1260,2,1283.090222,0,95.0,Bangalore
1262,3,2929.6875,0,270.0,Bangalore
1266,3,1520.218912,1,100.0,Bangalore
1267,3,1943.489311,1,130.0,Bangalore
1269,3,1588.021779,0,140.0,Bangalore
1271,2,1148.021495,1,94.0,Bangalore
1272,3,1929.26045,1,120.0,Bangalore
1276,1,470.0089526,1,21.0,Bangalore
1277,3,1472.103636,1,100.0,Bangalore
1278,3,1918.33379,1,140.0,Bangalore
1283,4,2099.144195,1,130.0,Bangalore
1284,3,1685.866817,1,120.0,Bangalore
1288,3,2107.089737,1,170.0,Bangalore
1289,1,569.9088146,1,22.5,Bangalore
1290,2,1269.930859,0,90.0,Bangalore
1294,3,1230.0123,1,90.0,Bangalore
1298,2,1258.730159,1,79.3,Bangalore
1299,2,1346.076188,1,100.0,Bangalore
1302,2,1277.139208,1,80.0,Bangalore
1305,3,1755.001755,1,100.0,Bangalore
1306,3,1799.149493,1,110.0,Bangalore
1307,2,1128.069011,1,85.0,Bangalore
1313,3,1416.029453,1,100.0,Bangalore
1314,2,1133.982497,1,92.0,Bangalore
1319,3,2710.0271,1,220.0,Bangalore
1321,3,1689.59691,1,140.0,Bangalore
1322,2,1244.864932,1,100.0,Bangalore
1324,3,1423.2343,1,80.0,Bangalore
1325,2,1250.0,1,100.0,Bangalore
1326,3,1540.120129,1,100.0,Bangalore
1327,2,1195.135588,1,85.5,Bangalore
1328,3,1415.177782,1,80.0,Bangalore
1329,1,618.0932759,1,33.0,Bangalore
1330,1,665.0199506,1,35.0,Bangalore
1331,3,1576.044129,1,100.0,Bangalore
1333,3,1500.081526,1,92.0,Bangalore
1334,3,1445.783133,1,96.0,Bangalore
1337,1,508.9058524,1,18.0,Bangalore
1346,3,1100.110011,1,80.0,Bangalore
1348,4,1679.865611,1,140.0,Bangalore
1350,3,1450.0,1,81.2,Bangalore
1352,2,1100.038825,1,85.0,Bangalore
1354,3,1600.409486,1,93.8,Bangalore
1358,3,145892.8571,1,8170.0,Bangalore
1359,3,900.090009,1,60.0,Bangalore
1361,3,1882.985878,1,140.0,Bangalore
1363,2,1339.013999,1,110.0,Bangalore
1364,3,1682.651859,1,100.0,Bangalore
1366,2,1266.7849,1,100.0,Bangalore
1368,1,505.3831539,0,39.9,Bangalore
1371,2,1372.683596,1,120.0,Bangalore
1372,3,1559.177888,1,110.0,Bangalore
1373,2,1103.996467,0,100.0,Bangalore
1375,3,1585.471317,0,110.0,Bangalore
1382,4,4290.575529,1,290.0,Bangalore
1383,4,2124.896706,1,180.0,Bangalore
1384,2,1185.146168,1,90.0,Bangalore
1385,3,2449.26522,1,210.0,Bangalore
1386,2,1122.140699,0,78.0,Bangalore
1390,1,463.0021142,0,21.9,Bangalore
1391,3,1995.759012,1,160.0,Bangalore
1392,3,1711.910002,1,140.0,Bangalore
1394,1,635.1292159,1,29.0,Bangalore
1396,3,1444.872783,1,93.7,Bangalore
1397,3,1602.136182,1,120.0,Bangalore
1398,3,1729.305972,1,150.0,Bangalore
1401,4,2829.044861,1,210.0,Bangalore
1402,3,1482.213439,0,120.0,Bangalore
1404,3,1427.165354,1,87.0,Bangalore
1406,2,1260.0,0,81.9,Bangalore
1407,3,1400.098831,1,85.0,Bangalore
1408,4,3596.198305,1,280.0,Bangalore
1411,3,2106.445724,1,150.0,Bangalore
1414,3,1299.983545,1,79.0,Bangalore
1416,4,2695.035461,1,190.0,Bangalore
1418,2,1010.10101,1,77.0,Bangalore
1420,2,1055.023535,1,65.0,Bangalore
1421,1,750.0914746,1,41.0,Bangalore
1425,2,711.0057769,1,48.0,Bangalore
1426,2,1161.971831,0,99.0,Bangalore
1427,2,1197.60479,1,100.0,Bangalore
1428,3,1699.91327,1,98.0,Bangalore
1429,2,1064.131669,0,75.0,Bangalore
1430,3,1470.155837,1,100.0,Bangalore
1436,3,1774.766054,1,110.0,Bangalore
1438,3,1625.663813,1,150.0,Bangalore
1439,3,1582.278481,1,130.0,Bangalore
1440,2,1296.082949,1,90.0,Bangalore
1441,1,618.0811808,0,33.5,Bangalore
1443,4,2597.065316,1,200.0,Bangalore
1445,4,3954.132068,1,300.0,Bangalore
1447,13,10460.25105,1,500.0,Bangalore
1448,3,2752.752753,1,220.0,Bangalore
1449,3,1585.014409,1,110.0,Bangalore
1454,3,2072.002072,1,160.0,Bangalore
1459,3,1747.597054,1,140.0,Bangalore
1462,1,700.0350018,1,40.0,Bangalore
1463,3,1404.180629,1,88.0,Bangalore
1464,2,1250.0,1,80.0,Bangalore
1466,2,912.0569479,1,61.5,Bangalore
1467,2,985.0651414,1,62.0,Bangalore
1468,4,3334.299797,1,230.0,Bangalore
1470,3,1610.046691,1,100.0,Bangalore
1472,2,1210.067764,1,100.0,Bangalore
1475,3,2388.535032,1,210.0,Bangalore
1477,3,1543.209877,0,90.0,Bangalore
1480,3,1157.048116,1,82.0,Bangalore
1484,2,1000.0,1,65.0,Bangalore
1485,3,1705.029838,1,100.0,Bangalore
1487,2,1204.030886,0,92.0,Bangalore
1490,3,1680.096005,1,98.0,Bangalore
1493,3,1733.333333,1,130.0,Bangalore
1495,3,2063.357204,1,170.0,Bangalore
1496,2,1156.905278,1,80.0,Bangalore
1498,2,858.0534445,1,70.0,Bangalore
1502,3,1289.98968,1,75.0,Bangalore
1504,1,760.0,1,57.0,Bangalore
1507,4,2630.976893,1,230.0,Bangalore
1509,4,3160.806006,1,240.0,Bangalore
1511,2,1434.514417,1,100.0,Bangalore
1513,1,400.0,0,24.0,Bangalore
1514,3,1588.677065,1,110.0,Bangalore
1515,4,2631.578947,1,230.0,Bangalore
1516,2,1264.658542,1,110.0,Bangalore
1518,3,1989.719781,1,120.0,Bangalore
1519,3,1719.804207,1,130.0,Bangalore
1520,3,1259.974801,1,90.0,Bangalore
1521,3,1639.344262,1,100.0,Bangalore
1522,4,2787.132737,1,240.0,Bangalore
1526,3,977.7163586,0,56.6,Bangalore
1529,2,1346.181097,1,95.0,Bangalore
1530,2,1070.009172,1,70.0,Bangalore
1533,3,1638.576779,1,140.0,Bangalore
1534,2,1090.066767,1,80.0,Bangalore
1535,3,1590.974834,0,110.0,Bangalore
1536,3,1597.65677,1,120.0,Bangalore
1537,3,1863.459258,1,110.0,Bangalore
1541,2,1134.081512,1,96.0,Bangalore
1547,3,1168.184161,1,68.0,Bangalore
1549,2,1300.075586,1,86.0,Bangalore
1551,2,1209.964413,1,85.0,Bangalore
1553,4,2622.377622,1,180.0,Bangalore
1555,3,2036.400662,1,160.0,Bangalore
1556,3,1996.007984,1,150.0,Bangalore
1558,2,1001.078084,1,65.0,Bangalore
1559,2,1070.009172,1,70.0,Bangalore
1561,3,1715.296198,1,97.0,Bangalore
1563,3,1595.320394,0,120.0,Bangalore
1568,3,1719.690456,1,120.0,Bangalore
1571,1,758.9534236,1,40.9,Bangalore
1572,3,1311.769991,1,73.0,Bangalore
1574,1,615.0691953,1,48.0,Bangalore
1576,4,3596.230159,1,290.0,Bangalore
1579,2,1210.136674,1,85.0,Bangalore
1581,3,2199.837907,1,190.0,Bangalore
1583,3,1655.172414,1,120.0,Bangalore
1585,3,3033.485008,0,260.0,Bangalore
1588,3,1524.74783,1,130.0,Bangalore
1593,3,1665.001665,1,100.0,Bangalore
1594,4,2359.72732,1,180.0,Bangalore
1599,2,1100.065189,1,67.5,Bangalore
1602,3,1439.884809,1,120.0,Bangalore
1603,3,1554.243084,0,100.0,Bangalore
1604,2,1400.025455,1,110.0,Bangalore
1605,3,1349.877284,1,99.0,Bangalore
1606,3,1851.851852,1,150.0,Bangalore
1609,2,1155.115512,1,77.0,Bangalore
1611,3,1595.150742,1,100.0,Bangalore
1613,3,1299.207483,1,100.0,Bangalore
1614,2,1041.636016,1,70.8,Bangalore
1616,3,1851.851852,1,120.0,Bangalore
1619,2,1030.110935,1,65.0,Bangalore
1628,2,899.1869919,0,55.3,Bangalore
1630,3,1508.333333,1,90.5,Bangalore
1632,3,1400.195376,1,86.0,Bangalore
1633,2,1219.884111,0,80.0,Bangalore
1637,3,2657.101103,1,200.0,Bangalore
1639,3,1747.597054,1,140.0,Bangalore
1640,1,639.9250819,1,41.0,Bangalore
1641,1,762.9616785,1,44.0,Bangalore
1642,3,1684.956947,0,99.8,Bangalore
1643,2,1299.929095,1,110.0,Bangalore
1645,2,1200.056473,1,85.0,Bangalore
1651,3,1494.023904,1,120.0,Bangalore
1652,3,1635.198921,1,97.0,Bangalore
1653,2,1300.178775,1,80.0,Bangalore
1656,2,1039.046265,1,95.0,Bangalore
1661,3,137536.254,0,9010.0,Bangalore
1667,3,2212.634141,1,200.0,Bangalore
1669,2,1245.08519,1,95.0,Bangalore
1670,3,1705.132621,1,99.0,Bangalore
1674,3,1500.0,1,90.0,Bangalore
1675,4,2409.316022,1,180.0,Bangalore
1679,3,1910.219675,1,160.0,Bangalore
1680,2,1240.694789,1,100.0,Bangalore
1681,2,1226.907347,1,87.0,Bangalore
1682,3,1527.128997,1,85.0,Bangalore
1683,3,1476.098558,1,130.0,Bangalore
1684,3,1440.92219,1,100.0,Bangalore
1686,3,1739.595878,1,130.0,Bangalore
1692,3,1534.919417,1,120.0,Bangalore
1693,3,1739.130435,1,120.0,Bangalore
1694,1,729.181858,1,50.0,Bangalore
1696,3,1778.907243,1,140.0,Bangalore
1698,3,1967.82035,1,170.0,Bangalore
1699,2,1180.134404,1,72.0,Bangalore
1706,3,1750.547046,0,120.0,Bangalore
1711,3,2015.258385,0,140.0,Bangalore
1712,3,1560.999039,1,130.0,Bangalore
1713,3,1610.110803,1,93.0,Bangalore
1714,2,1355.180485,1,110.0,Bangalore
1715,3,2435.064935,1,150.0,Bangalore
1716,3,1296.043656,1,76.0,Bangalore
1717,3,1577.73953,1,110.0,Bangalore
1719,2,1092.12386,1,85.0,Bangalore
1721,3,1590.255456,1,94.0,Bangalore
1723,3,1844.111138,0,150.0,Bangalore
1724,3,1879.993733,1,120.0,Bangalore
1726,3,1447.701773,1,120.0,Bangalore
1728,3,1747.997087,0,120.0,Bangalore
1731,3,2050.0205,1,150.0,Bangalore
1732,3,1451.16819,1,100.0,Bangalore
1733,2,1334.85377,1,99.5,Bangalore
1735,3,1850.007115,1,130.0,Bangalore
1737,3,1396.843135,1,100.0,Bangalore
1739,3,1414.200321,1,97.0,Bangalore
1743,3,1310.833208,1,87.0,Bangalore
1744,2,1309.243257,0,100.0,Bangalore
1746,3,1763.103061,1,110.0,Bangalore
1747,3,1280.150923,1,95.0,Bangalore
1754,2,1155.094095,0,89.0,Bangalore
1757,3,2117.852249,1,170.0,Bangalore
1758,3,1500.078952,1,95.0,Bangalore
1759,3,1293.033781,1,80.0,Bangalore
1763,3,1622.768693,1,130.0,Bangalore
1764,3,2016.129032,1,140.0,Bangalore
1765,2,1272.264631,1,110.0,Bangalore
1766,2,1365.092631,1,98.0,Bangalore
1768,3,1740.038281,1,100.0,Bangalore
1770,3,1754.129513,1,120.0,Bangalore
1771,3,1674.786845,1,110.0,Bangalore
1773,2,1174.148267,1,80.3,Bangalore
1774,3,2202.296681,1,140.0,Bangalore
1775,3,1550.169109,1,110.0,Bangalore
1777,2,1217.517478,0,92.3,Bangalore
1778,3,1750.291715,0,120.0,Bangalore
1780,2,1125.017578,1,80.0,Bangalore
1782,3,1521.179499,1,130.0,Bangalore
1783,2,1334.141904,1,110.0,Bangalore
1789,3,1739.130435,1,120.0,Bangalore
1790,3,1369.141654,1,78.0,Bangalore
1794,3,1661.957786,1,100.0,Bangalore
1796,3,1767.007447,1,140.0,Bangalore
1797,4,2470.007057,0,210.0,Bangalore
1798,3,2010.050251,1,160.0,Bangalore
1799,2,1199.940003,1,80.0,Bangalore
1801,2,1339.013999,0,110.0,Bangalore
1807,2,1307.8112,1,110.0,Bangalore
1809,2,1245.01992,1,100.0,Bangalore
1812,3,1157.072606,1,80.0,Bangalore
1815,2,1017.087063,1,75.0,Bangalore
1816,2,1040.101699,1,90.0,Bangalore
1818,4,2220.063827,0,160.0,Bangalore
1819,2,1536.657808,1,98.3,Bangalore
1821,2,1010.10101,1,85.0,Bangalore
1822,2,1047.120419,1,88.0,Bangalore
1823,4,2625.925042,1,220.0,Bangalore
1824,3,2400.137151,1,140.0,Bangalore
1825,3,1660.172793,1,98.0,Bangalore
1827,2,1012.009176,1,75.0,Bangalore
1828,2,1455.074573,1,120.0,Bangalore
1830,2,1355.01355,1,120.0,Bangalore
1833,3,2185.651839,1,170.0,Bangalore
1834,3,1418.115279,1,93.0,Bangalore
1835,2,998.8971167,1,63.4,Bangalore
1836,2,1152.141802,1,78.0,Bangalore
1837,3,2450.627072,0,170.0,Bangalore
1840,4,4310.344828,1,360.0,Bangalore
1841,2,1380.002509,1,110.0,Bangalore
1842,3,2425.015954,0,190.0,Bangalore
1843,4,4975.124378,1,450.0,Bangalore
1845,3,1876.172608,1,160.0,Bangalore
1846,3,1773.723553,0,140.0,Bangalore
1848,3,2090.106828,1,180.0,Bangalore
1852,3,148828.8288,0,8260.0,Bangalore
1853,3,1481.481481,0,100.0,Bangalore
1855,2,1204.045593,1,75.0,Bangalore
1856,3,1410.146174,1,82.0,Bangalore
1858,1,721.8913554,1,40.0,Bangalore
1859,2,1100.110011,1,70.0,Bangalore
1860,3,2180.232558,1,180.0,Bangalore
1861,3,1265.111049,1,90.0,Bangalore
1863,1,732.6304407,1,27.1,Bangalore
1866,1,647.0181902,1,28.1,Bangalore
1867,3,1278.15945,1,80.0,Bangalore
1869,3,1260.005929,1,85.0,Bangalore
1871,3,1715.492214,0,130.0,Bangalore
1875,3,1920.076803,1,160.0,Bangalore
1879,3,1782.077393,1,140.0,Bangalore
1880,3,3117.820807,1,190.0,Bangalore
1881,2,750.0,0,60.0,Bangalore
1882,3,1611.170784,1,120.0,Bangalore
1887,3,1740.200387,1,99.0,Bangalore
1890,3,1450.209475,1,90.0,Bangalore
1891,3,2803.738318,1,240.0,Bangalore
1893,3,1796.407186,1,150.0,Bangalore
1896,4,3168.027294,1,260.0,Bangalore
1897,1,644.0369753,0,42.5,Bangalore
1899,3,1748.863239,0,150.0,Bangalore
1900,3,1801.152738,1,150.0,Bangalore
1902,2,1160.128225,1,76.0,Bangalore
1903,3,1880.242985,1,130.0,Bangalore
1907,3,1666.025887,1,130.0,Bangalore
1911,3,1843.204719,0,150.0,Bangalore
1912,2,970.0044769,1,65.0,Bangalore
1916,2,1260.005929,1,85.0,Bangalore
1917,2,1200.107875,1,89.0,Bangalore
1920,4,4009.970738,1,370.0,Bangalore
1924,2,1000.0,1,70.0,Bangalore
1925,3,1724.137931,1,130.0,Bangalore
1926,3,1136.363636,1,100.0,Bangalore
1927,1,763.0939993,1,44.0,Bangalore
1928,3,1783.21233,1,140.0,Bangalore
1933,4,3180.071552,1,240.0,Bangalore
1934,2,1127.219417,1,69.2,Bangalore
1935,3,1600.0,1,100.0,Bangalore
1937,4,3584.229391,1,290.0,Bangalore
1938,3,137536.254,0,9010.0,Bangalore
1940,3,1263.051533,0,75.0,Bangalore
1942,2,1140.114011,0,76.0,Bangalore
1945,3,1877.581675,1,150.0,Bangalore
1946,3,1565.836299,1,110.0,Bangalore
1947,3,1936.108422,1,140.0,Bangalore
1948,2,1345.990366,1,95.0,Bangalore
1950,2,711.0127982,1,45.0,Bangalore
1954,3,1390.190565,1,89.0,Bangalore
1957,2,1351.019406,1,110.0,Bangalore
1958,4,3938.461538,1,320.0,Bangalore
1959,3,1058.730159,0,66.7,Bangalore
1960,3,1888.930865,1,150.0,Bangalore
1962,2,1195.002716,1,110.0,Bangalore
1963,2,1368.106028,0,96.0,Bangalore
1968,3,1862.486419,1,120.0,Bangalore
1969,2,1260.104612,1,79.5,Bangalore
1972,2,121518.9873,1,9600.0,Bangalore
1973,2,1195.054945,1,87.0,Bangalore
1974,2,1195.457262,1,100.0,Bangalore
1977,2,1149.053245,1,71.0,Bangalore
1980,1,635.1132686,1,31.4,Bangalore
1981,3,1494.159196,1,110.0,Bangalore
1982,3,1760.120694,1,140.0,Bangalore
1983,2,1112.162802,0,70.5,Bangalore
1984,3,1248.297776,1,110.0,Bangalore
1985,3,1793.283339,1,110.0,Bangalore
1988,2,1071.136549,1,65.5,Bangalore
1990,2,1281.13879,1,90.0,Bangalore
1991,4,1864.035088,0,170.0,Bangalore
1992,3,1945.020747,1,150.0,Bangalore
1993,2,1157.943492,1,100.0,Bangalore
1997,3,3947.820117,0,230.0,Bangalore
1998,3,1916.273585,1,130.0,Bangalore
2001,3,1369.141654,1,78.0,Bangalore
2002,2,1025.115325,0,80.0,Bangalore
2003,1,629.9212598,1,44.0,Bangalore
2004,2,997.7979631,0,72.5,Bangalore
2005,2,1216.075931,1,82.0,Bangalore
2016,2,1324.981932,1,110.0,Bangalore
2017,3,1500.0,1,84.0,Bangalore
2019,2,1200.056473,1,85.0,Bangalore
2024,2,976.0178472,1,70.0,Bangalore
2026,2,1200.101061,1,95.0,Bangalore
2027,3,2640.105604,1,220.0,Bangalore
2029,2,724.9879169,1,60.0,Bangalore
2033,3,2246.181491,1,150.0,Bangalore
2035,3,1776.649746,1,140.0,Bangalore
2036,2,1120.079064,1,68.0,Bangalore
2037,2,1150.180743,1,70.0,Bangalore
2042,3,2485.089463,1,150.0,Bangalore
2044,2,1232.0,1,77.0,Bangalore
2045,1,317.4908601,0,16.5,Bangalore
2046,3,1578.418711,1,110.0,Bangalore
2053,1,531.0361105,0,45.0,Bangalore
2055,3,1366.074422,1,81.5,Bangalore
2057,2,1070.052789,1,75.0,Bangalore
2059,3,1375.0,1,110.0,Bangalore
2060,3,1544.021025,1,94.0,Bangalore
2062,3,1500.0,1,120.0,Bangalore
2065,2,1284.8516,1,100.0,Bangalore
2066,3,1599.21671,1,98.0,Bangalore
2069,2,890.0756564,1,80.0,Bangalore
2070,3,2134.016219,1,150.0,Bangalore
2074,3,1580.044915,1,98.5,Bangalore
2076,3,1596.027664,1,90.0,Bangalore
2077,3,1265.133995,1,93.0,Bangalore
2081,2,1210.136674,1,85.0,Bangalore
2083,2,1045.111787,1,79.0,Bangalore
2084,3,1842.04467,0,160.0,Bangalore
2086,2,1300.029214,1,89.0,Bangalore
2089,1,564.0008813,1,25.6,Bangalore
2091,3,1589.047794,0,130.0,Bangalore
2092,2,1049.947503,1,70.0,Bangalore
2095,3,1779.99288,1,150.0,Bangalore
2098,3,1805.054152,1,140.0,Bangalore
2099,2,1054.151625,1,73.0,Bangalore
2100,3,1340.155945,1,110.0,Bangalore
2101,2,1400.084854,1,99.0,Bangalore
2103,2,1039.054102,1,87.0,Bangalore
2109,2,96884.28933,1,8800.0,Bangalore
2110,3,1790.140457,1,130.0,Bangalore
2112,3,1750.087504,1,100.0,Bangalore
2116,3,1802.096986,1,110.0,Bangalore
2120,3,1583.189407,1,110.0,Bangalore
2122,2,940.1441554,1,60.0,Bangalore
2125,3,1644.853201,1,93.0,Bangalore
2127,3,1718.803713,1,150.0,Bangalore
2128,3,1588.772673,1,120.0,Bangalore
2129,3,1478.798853,1,98.0,Bangalore
2130,3,1800.180018,1,120.0,Bangalore
2132,3,1764.83565,0,160.0,Bangalore
2133,2,1216.012085,1,80.5,Bangalore
2136,2,1210.067764,1,75.0,Bangalore
2137,2,1099.958752,1,80.0,Bangalore
2140,3,1800.180018,1,100.0,Bangalore
2146,3,1060.006092,0,69.6,Bangalore
2151,3,1814.058957,1,120.0,Bangalore
2154,3,1862.630966,1,160.0,Bangalore
2155,3,2260.170768,1,180.0,Bangalore
2159,2,1105.114366,1,86.0,Bangalore
2160,3,1998.750781,1,160.0,Bangalore
2162,1,656.0259705,1,48.5,Bangalore
2169,3,1504.890895,1,100.0,Bangalore
2171,3,2080.237741,1,140.0,Bangalore
2179,1,570.1254276,1,25.0,Bangalore
2180,3,2666.020359,1,220.0,Bangalore
2181,3,1450.209475,1,90.0,Bangalore
2182,3,1509.951956,1,88.0,Bangalore
2184,2,1119.94806,1,69.0,Bangalore
2188,3,1523.318491,1,130.0,Bangalore
2191,2,1242.133157,1,75.0,Bangalore
2192,1,555.0416281,1,24.0,Bangalore
2195,3,1824.104235,1,140.0,Bangalore
2199,3,1865.20766,1,150.0,Bangalore
2200,3,1846.590909,1,130.0,Bangalore
2201,2,1218.026797,1,110.0,Bangalore
2202,2,1250.0,1,85.0,Bangalore
2203,3,1652.892562,1,130.0,Bangalore
2204,3,1583.113456,1,90.0,Bangalore
2205,3,1500.068185,0,110.0,Bangalore
2206,3,1666.666667,1,100.0,Bangalore
2210,2,1320.132013,1,80.0,Bangalore
2211,1,450.0450045,1,35.0,Bangalore
2212,3,1157.105606,0,71.0,Bangalore
2213,3,2531.64557,1,210.0,Bangalore
2214,3,1657.824934,1,150.0,Bangalore
2216,2,1450.209475,1,90.0,Bangalore
2221,2,1120.071685,1,75.0,Bangalore
2224,3,1500.187523,0,120.0,Bangalore
2226,3,1795.101936,1,140.0,Bangalore
2227,2,1007.005254,1,69.0,Bangalore
2230,1,722.0852413,1,41.0,Bangalore
2234,3,1527.076236,1,130.0,Bangalore
2235,3,1600.0,1,90.0,Bangalore
2236,3,1405.152225,1,90.0,Bangalore
2240,2,1290.114498,1,80.0,Bangalore
2243,3,1620.98438,1,110.0,Bangalore
2245,3,1342.161775,1,75.0,Bangalore
2246,2,1275.071633,1,89.0,Bangalore
2247,3,1576.044129,1,100.0,Bangalore
2248,2,1249.574009,0,110.0,Bangalore
2249,3,1542.236243,1,88.0,Bangalore
2250,2,883.0744072,1,54.0,Bangalore
2252,1,675.037127,1,50.0,Bangalore
2255,3,1750.087504,1,150.0,Bangalore
2258,3,1776.001776,1,160.0,Bangalore
2265,3,1341.985365,0,97.2,Bangalore
2267,2,925.014476,1,63.9,Bangalore
2271,4,2689.07563,1,240.0,Bangalore
2272,3,1610.565308,1,100.0,Bangalore
2273,1,710.0734144,1,59.0,Bangalore
2274,4,3640.145606,1,280.0,Bangalore
2275,3,2202.643172,1,160.0,Bangalore
2276,3,2072.896873,1,120.0,Bangalore
2277,2,1220.848333,1,78.0,Bangalore
2278,3,4303.388919,0,240.0,Bangalore
2280,3,2929.6875,0,270.0,Bangalore
2281,3,1500.0,1,84.0,Bangalore
2283,2,1100.110011,1,70.0,Bangalore
2285,3,1634.229684,0,110.0,Bangalore
2289,3,1500.0,1,84.0,Bangalore
2290,3,1395.132538,1,90.0,Bangalore
2291,3,1703.577513,1,130.0,Bangalore
2293,3,1500.176491,1,85.0,Bangalore
2294,3,1820.287936,1,110.0,Bangalore
2295,3,2111.111111,0,190.0,Bangalore
2297,3,1527.106134,1,120.0,Bangalore
2298,1,753.0120482,1,30.0,Bangalore
2300,1,661.0576923,1,49.5,Bangalore
2303,3,1690.238013,1,98.0,Bangalore
2304,3,2090.106828,1,180.0,Bangalore
2305,3,1532.56705,1,100.0,Bangalore
2306,1,721.1197732,1,40.7,Bangalore
2307,3,1595.150742,1,100.0,Bangalore
2308,3,2560.106857,1,230.0,Bangalore
2309,3,1881.155251,1,170.0,Bangalore
2311,3,1548.843899,1,140.0,Bangalore
2312,3,1571.428571,1,110.0,Bangalore
2313,4,2720.0,1,170.0,Bangalore
2318,4,3410.159925,1,290.0,Bangalore
2319,2,1351.849576,1,110.0,Bangalore
2321,1,800.0,1,70.0,Bangalore
2322,3,1370.06482,1,93.0,Bangalore
2323,2,1265.060241,1,84.0,Bangalore
2324,3,2550.133302,1,220.0,Bangalore
2329,3,1314.162028,1,85.0,Bangalore
2332,3,1574.939425,1,91.0,Bangalore
2334,2,725.1047374,1,45.0,Bangalore
2336,3,1463.057791,1,100.0,Bangalore
2338,3,2015.258385,1,140.0,Bangalore
2339,3,1622.060016,0,100.0,Bangalore
2342,2,1295.139418,0,85.0,Bangalore
2343,3,1241.105411,1,75.0,Bangalore
2347,2,1128.172987,1,72.0,Bangalore
2348,2,1290.019937,1,110.0,Bangalore
2350,3,1715.265866,1,110.0,Bangalore
2352,2,1040.077659,1,75.0,Bangalore
2353,3,1913.121765,1,170.0,Bangalore
